pmcid,title,year,model_score,is_rct,filename,status
13253996,Longer Baseline Left Ventricular Activation Time Is Associated With Lower Mortality and Lower Risk of Heart Failure Hospitalization in Cardiac Resynchronization Therapy Recipients.,2026,1.1967,True,PMC13253996.pdf,cached
13205876,Effect of Small-Quantity Lipid-Based Nutrient Supplementation on Children's Cortisol Concentration.,2026,3.1195,True,PMC13205876.pdf,cached
13205709,Understanding Opportunity Costs of Women Participating in Maternal and Child Nutrition Interventions in Southern Angola: Evidence From the MuCCUA Trial.,2026,2.079,True,PMC13205709.pdf,cached
13320196,"Continuation of First-Line Systemic Therapy with Progression-Directed Radiotherapy in Patients with Oligoprogressive Hepatocellular Carcinoma: A Multicenter, Single-Arm, Phase II Trial.",2026,1.4641,True,PMC13320196.pdf,cached
13318229,"Effects of an early restrictive versus liberal fluid strategy on long-term patient-centered outcomes in sepsis-induced hypotension: an open-label, randomized controlled trial.",2026,3.7044,True,PMC13318229.pdf,cached
13308638,Comparison of clinical and patient-reported outcomes of contralateral topography-guided vs wavefront-guided LASIK.,2026,1.3948,True,PMC13308638.pdf,cached
13318417,Inclisiran-based treatment strategy in hypercholesterolaemia: the VICTORION-difference trial.,2026,3.8311,True,PMC13318417.pdf,cached
13303141,The Role of Augmented Reality in Advancing Medical Training Techniques: A Pilot RCT Study on Cricothyroidotomy.,2026,2.6967,True,PMC13303141.pdf,cached
13318077,Comparison of Outcomes of Multimodal Intraosseous Femoral Injection and Multimodal Intraosseous Tibial Injection: A Randomized Controlled Trial in Simultaneous Bilateral Total Knee Arthroplasty Patients.,2026,3.1916,True,PMC13318077.pdf,cached
13331057,Identifying and predicting fast versus slow Parkinson's disease motor progressors using clinical and digital data.,2026,1.4264,True,PMC13331057.pdf,cached
13322992,Correlates and predictors of self-efficacy among dementia caregivers: D-CARE findings.,2026,2.0255,True,PMC13322992.pdf,cached
13330898,"Digital self-management programme for pain, fatigue and faecal incontinence in inflammatory bowel disease: cost-effectiveness analysis of the IBD-BOOST randomised controlled trial.",2026,3.3715,True,PMC13330898.pdf,cached
13321463,Intensive Rehabilitation With Adjunctive Bilateral Anodal tDCS in Post-Stroke Dysphagia: A Multicenter Randomized Controlled Trial.,2026,4.6049,True,PMC13321463.pdf,cached
13320723,Randomized Controlled Trial of a Digital Intervention (KidneyTIME) to Promote Live Donor Kidney Transplantation.,2026,4.6481,True,PMC13320723.pdf,cached
13322102,The Clinical Impact of Postoperative Complications After Gastric Cancer Surgery for the Clinical Course of Adjuvant Treatment and Survival.,2026,1.2431,True,PMC13322102.pdf,cached
13315809,Sex-specific hepatic effects of sweetened alcohol consumption and tannic acid intervention in adolescent rats.,2026,1.8452,True,PMC13315809.pdf,cached
13312310,"Effects of Vornorexant, a Dual Orexin Receptor Antagonist, on Bladder Function in Rats and Nocturnal Voiding Frequency in Patients With Insomnia.",2026,1.6758,True,PMC13312310.pdf,cached
13309294,Community-Based High-Intensity Multimodal Training: A Mixed-Method Evaluation of a Randomised Control Trial.,2026,5.8636,True,PMC13309294.pdf,cached
13280184,Evaluation of Short Videos Supporting Healthy Eating and Physical Activity in Early Childhood Education: The Small Bites for Big Steps Pilot Randomised Controlled Trial.,2026,4.0517,True,PMC13280184.pdf,cached
13278349,Differential Impacts of Methadone and Buprenorphine/Naloxone on Pain-Related Outcomes Among People With Non-Heroin Opioid Use Disorder: Secondary Analyses From a Pragmatic Canadian Multisite Trial.,2026,2.1463,True,PMC13278349.pdf,cached
13272926,Remifentanil Versus Rocuronium for Optimising Video Laryngoscopy Assisted Tracheal Intubation-The ROCVIDEO Trial Protocol.,2026,3.554,True,PMC13272926.pdf,cached
13263161,Physical Adaptations to High-Intensity Multimodal Training in Recreationally Active Adults: A Randomised Control Trial.,2026,4.3262,True,PMC13263161.pdf,cached
13261304,Combined Effects of Arsenic and Cadmium With Selenium on Oxidative Stress Indicators in Goldfish: Implications for Veterinary Toxicology.,2026,2.13,True,PMC13261304.pdf,cached
13242068,"Acute Effect of Percussive Massage on Cross-Section Area, Muscle Strength, and Late Muscle Pain of the Quadriceps Muscle Following a Fatigue Protocol in Physically Active Men: Randomized Clinical Trial.",2026,4.4214,True,PMC13242068.pdf,cached
13241296,Oromucosal Administration of a Cannabidiol-Enriched Cannabis sp. Extract for 2 Weeks Moderately Reduces Cold Hyperalgesia in Rats With Neuropathic Pain.,2026,1.6742,True,PMC13241296.pdf,cached
13240210,"Sedative Effects of Dexmedetomidine and Ketamine or Dexmedetomidine and Midazolam on Tear Production, Ocular Perfusion Pressure and Pupil Diameter in Rabbits.",2026,2.2602,True,PMC13240210.pdf,cached
13176648,Feasibility and Acceptability of a Breastfeeding Support Intervention Among Mothers of Infants Under Six Months Old Discharged From Malnutrition Treatment in Kilifi County.,2026,2.8285,True,PMC13176648.pdf,cached
13156659,Effect of Ultrasound-Guided Lateral Infraclavicular Brachial Plexus Block With Lidocaine or Ropivacaine for Closed Reduction of Distal Radius Fractures: A Randomized Controlled Noninferiority Trial.,2026,3.672,True,PMC13156659.pdf,cached
13320055,"Effect of Postless Hip Arthroscopy on Functional Outcomes, Perineal Complications, and Lumbosacral Complications.",2026,1.3254,True,PMC13320055.pdf,cached
13319438,"The Use of Botulinum Toxin Type A in Esophageal Atresia Management: a Randomized, Controlled, Investigator-blinded Feasibility and Exploratory Trial in Piglets.",2026,3.2082,True,PMC13319438.pdf,cached
13330954,"Effect of home-based cardiac rehabilitation on quality of life, health behaviours and cardiac anxiety in patients with coronary artery disease: findings from a single-blinded randomised controlled trial.",2026,4.1403,True,PMC13330954.pdf,cached
13318202,A Clinician-Supported Mobile App to Reduce Mental Health Symptoms Among World Trade Center Responders in Florida: Protocol for a Randomized Controlled Trial.,2026,3.6197,True,PMC13318202.pdf,cached
13318206,360° Contextual Simulation Videos for Undergraduate Nursing Students: Electroencephalography-Based Quasi-Experimental Study.,2026,2.7315,True,PMC13318206.pdf,cached
13319694,Effects of a Rhythmic Drumming and Movement Intervention on Reaction Time in Community-Dwelling Older Adults: A Nonrandomized Pilot Study.,2026,1.9224,True,PMC13319694.pdf,cached
13318475,Effects of Inspired Oxygen Concentrations During Cardiopulmonary Bypass on the Pulmonary Function of Patients Undergoing a Modified Morrow Procedure via a Small Right Axillary Incision.,2026,1.7372,True,PMC13318475.pdf,cached
13321627,Ventricular volumetry in relation to clinical response and overdrainage after shunt surgery in idiopathic normal-pressure hydrocephalus: a three-year prospective study.,2026,1.3286,True,PMC13321627.pdf,cached
13331003,Routine external aortic compression versus no aortic compression in elective caesarean delivery to reduce blood loss: study protocol of a randomised controlled trial.,2026,2.862,True,PMC13331003.pdf,cached
13330999,Lascufloxacin switch therapy versus ampicillin/sulbactam for older patients with community-acquired pneumonia in Japan (STEP study): a study protocol for a multicentre open-label randomised controlled non-inferiority trial.,2026,2.7067,True,PMC13330999.pdf,cached
13318024,Effects of transcutaneous auricular vagus nerve stimulation combined with repetitive facilitative exercise on lower limb motor function in patients with intracerebral hemorrhage: A pilot randomized controlled trial.,2026,5.194,True,PMC13318024.pdf,cached
13324641,Combined Administration of Cannabidiol and L-Theanine Improves Sleep-Related Outcomes in Caffeine-Induced Sleep Disturbances Mouse Model.,2026,1.3711,True,PMC13324641.pdf,cached
13315581,The effect of amniotic membrane application on post-cesarean wound healing and cosmetic outcomes.,2026,2.961,True,PMC13315581.pdf,cached
13331366,Testicular toxicity of Aroclor 1254 in selenium-deficient and selenium-supplemented rats.,2026,1.1855,True,PMC13331366.pdf,cached
13319897,The Effect of Unilateral Erector Spinae Plane Block With Dexmedetomidine as an Additive Versus Intrathecal Morphine on Early Mobilization After Total Hip Replacement Under Spinal Anesthesia in Cairo University Hospitals: A Randomized Controlled Trial.,2026,4.3769,True,PMC13319897.pdf,cached
13331103,Protocol for the economic evaluation of integrated longitudinal public health interventions in a cluster randomised controlled trial setting: the healthy life trajectories initiative.,2026,2.001,True,PMC13331103.pdf,cached
13318084,Impact of an mHealth App on Digital Transformation: Randomized Clinical Trial on Strengthening Digital Skills in Older Women.,2026,3.2283,True,PMC13318084.pdf,cached
13317673,"Home-Based, Virtually Supervised Combined Exercise Intervention in People With Parkinson Disease: Protocol for a Randomized Controlled Trial.",2026,4.5499,True,PMC13317673.pdf,cached
13317682,Evaluating the Effects of Clinician Prescribing and Implementation Materials on Adoption of Virtual Reality Therapeutics: Randomized Feasibility Pilot Study.,2026,2.1985,True,PMC13317682.pdf,cached
13317222,Effect of intravenous hydrocortisone and periarticular triamcinolone acetonide injection on quadriceps strength recovery in patients undergoing total knee arthroplasty: a prospective randomised controlled trial.,2026,4.2086,True,PMC13317222.pdf,cached
13317860,Usability and Adoption of Smartwatches by Older Adults in Bangladesh: User Study.,2026,1.1415,True,PMC13317860.pdf,cached
13318033,A qualitative exploration of the low-resource tele-assisted home exercise program for balance and functional mobility in Parkinson's disease (TELEPORT-PD).,2026,1.9542,True,PMC13318033.pdf,cached
13318013,An evaluation of an educational intervention for improving concussion knowledge among medical students.,2026,1.9874,True,PMC13318013.pdf,cached
13319172,Knowledge of cancer genetics and attitudes about genetic counseling and testing: a randomized trial of the Know Your Risk intervention compared to conventional genetic counseling.,2026,2.9012,True,PMC13319172.pdf,cached
13321742,"Exercise and nutritional prehabilitation in gastrointestinal cancer patients: prospective controlled trial assessing feasibility, safety and effects on quality of life.",2026,3.8698,True,PMC13321742.pdf,cached
13321479,Mechanical versus manual chest compressions during ECPR in the catheterization laboratory.,2026,2.0377,True,PMC13321479.pdf,cached
13318208,Long-Term Mobile-Based Glycemic Intervention for Secondary Prevention in Patients With Diabetes Undergoing Surgical Revascularization: Multicenter Randomized Controlled Trial.,2026,5.4003,True,PMC13318208.pdf,cached
13318048,"Study Protocol for ""Exploring the safety and therapeutic potential of psilocybin in the treatment of anorexia nervosa in adolescents and young adults"".",2026,2.3302,True,PMC13318048.pdf,cached
13318028,"Understanding the ""how"" and ""why"": A mixed methods process evaluation for the PRO-HIIT intervention.",2026,1.8405,True,PMC13318028.pdf,cached
13317675,Use of a Conversational Agent for Training Mental Health Professionals in Suicide Safety Planning: Pilot Feasibility and Acceptability Study.,2026,1.6222,True,PMC13317675.pdf,cached
13317045,Impact of reinforced pancreaticojejunostomy with or without tissue adhesive glue modified cyanoacrylate following pancreaticoduodenectomy: a randomized controlled clinical trial.,2026,4.5248,True,PMC13317045.pdf,cached
13317285,"The longer, the better? Investigating the effect of prolonged acoustic stimulation on brief acoustic tinnitus suppression.",2026,1.8077,True,PMC13317285.pdf,cached
13331210,"Dengue Reduction through Education Awareness and Monitoring in Schools (DREAMS) initiative in Puducherry, India: protocol for a hybrid type 3 effectiveness-implementation study.",2026,1.4089,True,PMC13331210.pdf,cached
13331144,PRIME pilot trial: a protocol for a multicentre pilot randomised controlled trial of PRehabilitation In advance of Major Elective surgery (PRIME).,2026,3.9234,True,PMC13331144.pdf,cached
13318029,Early start of hemoadsorption is associated with improved kidney recovery in ICU patients with ischemic/reperfusion cause of rhabdomyolysis.,2026,1.1895,True,PMC13318029.pdf,cached
13319504,Association of handgrip strength with the plasma metabolomic profile: secondary analysis of a protein intervention study.,2026,2.2942,True,PMC13319504.pdf,cached
13319301,Effects of Low-Intensity Aaerobic Training on Cardiac Dysfunction and Myocardial Fibrosis Induced by Doxorubicin in Wistar Rats.,2026,3.1889,True,PMC13319301.pdf,cached
13316739,Bone Ring Grafts Versus Non-Resorbable Membrane GBR for Vertical Ridge Augmentation: A Prospective Cohort Study.,2026,1.2381,True,PMC13316739.pdf,cached
13330760,"""When a Thorn Comes Into Your Body, You Must Remove It"". A Socio-Ecological Analysis of the Acceptability of Intravaginal Artesunate as Cervical Precancer Treatment in a Phase 1 Clinical Trial.",2026,2.314,True,PMC13330760.pdf,cached
13331116,Risk perceptions of high-dose primaquine and tafenoquine among &lt;i&gt;Plasmodium vivax&lt;/i&gt; malaria stakeholders in Ethiopia: a qualitative study.,2026,1.4901,True,PMC13331116.pdf,cached
13313353,Ad-based social media interventions increase belief accuracy and generate pro-social opinions among non-news readers.,2026,1.2296,True,PMC13313353.pdf,cached
13313338,Effectiveness of a pedagogical module for the process of weaning from mechanical ventilation in advanced nursing education.,2026,2.0687,True,PMC13313338.pdf,cached
13313327,Effects of vascular endothelial growth factor-A and -C on wound healing in wild-type mice.,2026,1.5773,True,PMC13313327.pdf,cached
13314690,Promoting and sustaining fruit intake among children aged 3-11 years: a before-and-after evaluation of a school-based intervention.,2026,2.4035,True,PMC13314690.pdf,cached
13330971,Efficacy of Acupuncture for Pain in Parkinson's Disease: Study Protocol for a Randomized Controlled Trial.,2026,4.9807,True,PMC13330971.pdf,cached
13313072,Midwife-led continuity education on fear and birth outcomes in primiparas.,2026,3.8289,True,PMC13313072.pdf,cached
13320466,Two-Year Outcomes of a Randomized Controlled Trial of Nonintervention Versus Oral Ibuprofen for Patent Ductus Arteriosus in Premature Infants.,2026,3.3274,True,PMC13320466.pdf,cached
